,IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
301,1015672,1933,Charley Justice,AG,19,5,16,17,4,3,1,0,0,1,1,1,,,0,,1,,0,,0.25,,,,,,,,,,,0.059000000000000004,,,0.294,0.313,0.607,0.063,,,,,,,,,,0.285,-0.6,1,-0.7,-2.0,0.5,-0.1,-2.1,-0.2,,0.8,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1,0.0,,19 - 19,-0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,87,,88,78,52,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
300,1005537,1933,Ray Hayworth,DET,29,134,425,464,104,86,14,3,1,37,45,35,,28.0,0,,4,,0,0.0,0.245,,,,,,,,,,,0.075,0.06,1.25,0.302,0.299,0.601,0.054,0.26,,,,,,,,,0.286,-15.7,39,-23.7,1.0,14.1,4.1,-1.9,-0.2,,2.1,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,-0.2,,29 - 29,-24.0,2.9,,,,,,,,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,80,84.0,86,74,44,89.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
309,1013643,1933,Rabbit Warstler,BOS,29,92,322,370,70,55,13,1,1,44,17,42,,36.0,0,,6,,2,4.0,0.217,,,,,,,,,,,0.114,0.09699999999999999,1.17,0.308,0.273,0.581,0.056,0.242,,,,,,,,,0.283,-13.3,31,-20.2,1.0,11.2,5.4,-1.7,-0.2,,3.2,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,-1.5,,29 - 29,-21.7,2.3,,,,,,,,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,120,136.0,87,68,45,82.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
355,1004058,1933,Hal Finney,PIT,27,56,133,141,31,25,4,1,1,17,18,3,,19.0,0,,5,5.0,0,,0.233,,,,,,,,,,,0.021,0.135,0.16,0.25,0.301,0.551,0.068,0.265,,,,,,,,,0.255,-8.2,9,-8.0,0.0,4.3,1.5,-2.3,-0.2,,3.8,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,-0.1,,27 - 27,-8.1,0.1,,,,,,,,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,32,202.0,76,80,67,93.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
358,1011621,1933,Heinie Schuble,DET,26,49,96,104,21,16,4,1,0,12,6,5,,17.0,0,,3,,2,0.0,0.219,,,,,,,,,,,0.048,0.163,0.29,0.257,0.281,0.539,0.063,0.266,,,,,,,,,0.253,-6.2,6,-8.0,1.0,3.1,0.6,-2.2,-0.2,,6.8,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,0.4,,26 - 26,-7.6,0.7,,,,,,,,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,51,228.0,73,69,50,90.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
365,1009295,1933,Freddie Muller,BOS,25,15,48,53,9,7,1,1,0,6,3,5,,5.0,0,,0,,1,0.0,0.188,,,,,,,,,,,0.094,0.094,1.0,0.264,0.25,0.514,0.063,0.209,,,,,,,,,0.249,-3.3,3,-4.3,0.0,1.6,0.4,-1.8,-0.2,,7.5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.2,,25 - 25,-4.1,0.3,,,,,,,,0.18899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,100,132.0,75,62,50,71.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
387,1014691,1933,George Britt,HG,37,6,16,16,4,4,0,0,0,2,1,0,,,0,,2,,0,,0.25,,,,,,,,,,,0.0,,,0.25,0.25,0.5,0.0,,,,,,,,,,0.233,-1.2,1,-1.3,-1.0,0.5,0.0,-1.7,-0.2,,2.6,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,37 - 37,-1.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,,75,62,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
389,1016328,1933,Harry Salmon,HG,38,4,8,8,2,2,0,0,0,1,1,0,,,0,,1,,0,,0.25,,,,,,,,,,,0.0,,,0.25,0.25,0.5,0.0,,,,,,,,,,0.233,-0.6,0,-0.7,-2.0,0.2,0.0,-2.4,-0.2,,2.6,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,0.0,,38 - 38,-0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,,75,62,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
402,1012100,1933,Bob Smith,- - -,38,37,45,47,9,7,1,1,0,3,3,1,,1.0,0,,1,1.0,1,,0.2,,,,,,,,,,,0.021,0.021,1.0,0.217,0.267,0.484,0.067,0.205,,,,,,,,,0.223,-3.9,2,-3.6,0.0,1.4,0.1,-1.9,-0.2,,6.2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,,38 - 38,-3.4,0.0,,,,,,,,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,32,32.0,67,71,66,71.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
451,1015747,1933,Joe Lewis,SOX,38,4,17,17,2,0,0,2,0,2,1,0,,,0,,0,,0,,0.118,,,,,,,,,,,0.0,,,0.118,0.353,0.471,0.235,,,,,,,,,,0.197,-1.7,0,-1.9,-1.0,0.5,-0.2,-2.4,-0.2,,5.1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,0.0,,38 - 38,-1.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0,,35,88,197,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
436,1003175,1933,Eddie Delker,PHI,27,25,41,46,7,3,3,1,0,6,1,0,,12.0,0,,5,0.0,0,,0.171,,,,,,,,,,,0.0,0.261,0.0,0.171,0.293,0.463,0.122,0.241,,,,,,,,,0.206,-4.4,1,-5.0,1.0,1.4,0.6,-2.0,-0.2,,5.1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,0.0,,27 - 27,-5.0,0.0,,,,,,,,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,392.0,52,78,121,84.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
399,1006874,1933,John Kerr,WAS,34,28,40,45,8,8,0,0,0,5,0,3,,2.0,0,,2,,0,0.0,0.2,,,,,,,,,,,0.067,0.044000000000000004,1.5,0.256,0.2,0.456,0.0,0.211,,,,,,,,,0.225,-3.6,2,-4.3,0.0,1.4,0.5,-2.1,-0.2,,2.4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,,34 - 34,-4.3,0.3,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,71,62.0,73,49,0,72.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
441,1005804,1933,Oral Hildebrand,CLE,26,36,84,85,16,14,0,2,0,4,10,1,,7.0,0,,0,,0,0.0,0.19,,,,,,,,,,,0.012,0.08199999999999999,0.14,0.2,0.238,0.438,0.048,0.208,,,,,,,,,0.202,-8.4,2,-10.1,0.0,2.6,5.2,-1.9,-0.2,,3.5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,0.0,,26 - 26,-10.1,0.5,,,,,,,,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,12,115.0,57,59,38,71.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
432,1015258,1933,Willie Gisentaner,NEG,33,14,25,26,5,5,0,0,0,1,2,1,,,0,,1,,0,,0.2,,,,,,,,,,,0.038,,,0.231,0.2,0.431,0.0,,,,,,,,,,0.208,-2.4,1,-2.7,0.0,0.8,0.0,-1.7,-0.2,,0.6,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,33 - 33,-2.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,57,,69,50,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
468,1016696,1933,William Webster,ID,37,6,19,19,3,2,0,1,0,0,3,0,,,0,,0,,0,,0.158,,,,,,,,,,,0.0,,,0.158,0.263,0.421,0.105,,,,,,,,,,0.186,-2.1,0,-2.3,-1.0,0.6,0.2,-2.3,-0.2,,2.6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,0.0,,37 - 37,-2.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,,47,66,88,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
483,1008903,1933,Jake Miller,CHW,35,30,37,40,7,7,0,0,0,4,0,0,,10.0,0,,3,,0,0.0,0.189,,,,,,,,,,,0.0,0.25,0.0,0.189,0.189,0.378,0.0,0.259,,,,,,,,,0.177,-4.7,0,-5.4,0.0,1.2,2.4,-1.5,-0.2,,2.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,0.0,,35 - 35,-5.4,0.3,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,0,349.0,54,47,0,88.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
482,1013756,1933,Johnny Welch,BOS,26,47,37,40,6,5,1,0,0,4,1,1,,5.0,0,,2,,0,0.0,0.162,,,,,,,,,,,0.025,0.125,0.2,0.184,0.189,0.373,0.027,0.188,,,,,,,,,0.177,-4.7,0,-5.5,0.0,1.2,2.4,-1.6,-0.2,,2.6,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,0.0,,26 - 26,-5.5,0.3,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,26,174.0,52,47,22,64.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
486,1008731,1933,Heinie Meine,PIT,37,32,75,82,13,12,1,0,0,5,4,1,,12.0,0,,6,4.0,0,,0.173,,,,,,,,,,,0.012,0.146,0.08,0.184,0.187,0.371,0.013,0.206,,,,,,,,,0.174,-9.8,0,-9.7,0.0,2.5,5.0,-2.3,-0.2,,1.7,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,37 - 37,-9.8,0.0,,,,,,,,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,18,220.0,56,50,13,72.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
472,1001752,1933,Guy Bush,CHC,31,41,88,101,11,7,4,0,0,4,3,8,,16.0,0,,5,3.0,0,,0.125,,,,,,,,,,,0.079,0.158,0.5,0.198,0.17,0.368,0.045,0.153,,,,,,,,,0.184,-11.3,1,-10.8,0.0,3.1,6.1,-1.6,-0.2,,0.8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,0.0,,31 - 31,-10.8,0.0,,,,,,,,0.23800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,119,238.0,61,45,45,53.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
484,1001921,1933,Ben Cantwell,BSN,31,49,85,92,12,9,2,1,0,9,7,4,,10.0,0,,3,2.0,0,,0.141,,,,,,,,,,,0.043,0.109,0.4,0.18,0.188,0.368,0.047,0.16,,,,,,,,,0.176,-10.9,0,-10.1,0.0,2.8,5.6,-1.7,-0.2,,4.4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,0.0,,31 - 31,-10.1,0.0,,,,,,,,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,65,163.0,55,50,47,56.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
485,1003224,1933,Paul Derringer,- - -,26,36,81,85,14,14,0,0,0,5,4,1,,15.0,1,,2,3.0,0,,0.173,,,,,,,,,,,0.012,0.17600000000000002,0.07,0.193,0.173,0.366,0.0,0.212,,,,,,,,,0.175,-10.1,0,-9.7,0.0,2.6,5.2,-2.0,-0.2,,1.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,0.0,,26 - 26,-9.8,0.0,,,,,,,,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,18,265.0,59,46,0,74.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
496,1005026,1933,Paul Gregory,CHW,25,23,35,37,5,4,1,0,0,4,1,1,,2.0,0,,1,,0,0.0,0.143,,,,,,,,,,,0.027000000000000003,0.054000000000000006,0.5,0.167,0.171,0.338,0.029,0.152,,,,,,,,,0.161,-4.8,0,-5.4,0.0,1.1,2.2,-1.8,-0.2,,2.6,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.0,,25 - 25,-5.4,0.2,,,,,,,,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,29,75.0,47,42,23,52.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
503,1016246,1933,Jack Ridley,NEG,28,2,6,6,1,1,0,0,0,0,0,0,,,0,,0,,0,,0.167,,,,,,,,,,,0.0,,,0.167,0.167,0.333,0.0,,,,,,,,,,0.156,-0.8,0,-0.9,-1.0,0.2,-0.1,-1.7,-0.2,,0.1,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,0.0,,28 - 28,-0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,,50,42,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
514,1006115,1933,Waite Hoyt,PIT,33,36,32,32,5,5,0,0,0,1,5,0,,2.0,0,,0,1.0,0,,0.156,,,,,,,,,,,0.0,0.063,0.0,0.156,0.156,0.313,0.0,0.167,,,,,,,,,0.146,-4.5,-1,-4.5,0.0,1.0,1.9,-1.6,-0.2,,0.8,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.0,,33 - 33,-4.5,0.0,,,,,,,,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,94.0,48,42,0,58.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
506,1012154,1933,Hal Smith,PIT,31,28,47,51,6,5,1,0,0,2,0,2,,15.0,0,,2,0.0,0,,0.128,,,,,,,,,,,0.039,0.294,0.13,0.163,0.149,0.312,0.021,0.188,,,,,,,,,0.152,-7.0,-1,-6.9,0.0,1.5,3.1,-2.3,-0.2,,1.1,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,0.0,,31 - 31,-6.9,0.0,,,,,,,,0.33299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,59,442.0,50,40,21,65.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
517,1006920,1933,Chad Kimsey,CHW,26,28,33,33,5,5,0,0,0,1,1,0,,9.0,0,,0,,0,0.0,0.152,,,,,,,,,,,0.0,0.273,0.0,0.152,0.152,0.303,0.0,0.208,,,,,,,,,0.141,-4.8,-1,-5.3,0.0,1.0,2.0,-2.1,-0.2,,0.8,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,26 - 26,-5.3,0.2,,,,,,,,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,380.0,43,37,0,71.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
