,IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
239,1006097,1905,Harry Howell,SLB,28,42,135,140,26,17,6,2,1,9,10,3,,,1,,1,,0,,0.193,,,,,,,,,,,0.021,,,0.216,0.289,0.505,0.096,,,,,,,,,,0.242,-6.2,9,-5.6,0.0,4.0,-0.1,-1.9,-0.2,,3.1,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.5,,28 - 28,-6.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,32,,70,89,127,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
248,1001951,1905,Fred Carisch,PIT,23,32,107,115,22,19,0,3,0,7,8,2,,,1,,5,,1,,0.206,,,,,,,,,,,0.017,,,0.227,0.262,0.489,0.056,,,,,,,,,,0.235,-5.6,7,-7.3,1.0,3.3,0.9,-1.8,-0.2,,5.3,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,-0.4,,23 - 23,-7.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,24,,70,76,70,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
266,1009942,1905,Dick Padden,SLB,34,16,58,62,10,8,1,1,0,5,4,3,,,0,,1,,3,,0.172,,,,,,,,,,,0.048,,,0.213,0.224,0.437,0.052,,,,,,,,,,0.214,-3.9,3,-3.6,0.0,1.8,0.0,-1.4,-0.2,,7.1,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,,34 - 34,-3.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,72,,69,69,68,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
254,1007233,1905,Candy LaChance,BOS,35,12,41,51,6,5,1,0,0,1,5,6,,,0,,4,,0,,0.146,,,,,,,,,,,0.11800000000000001,,,0.255,0.171,0.426,0.024,,,,,,,,,,0.225,-2.8,3,-3.0,0.0,1.4,-0.4,-2.1,-0.2,,0.1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.3,,35 - 35,-3.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,174,,83,53,32,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
265,1012698,1905,John Sullivan,DET,32,13,32,42,5,5,0,0,0,4,4,4,,,0,,6,,0,,0.156,,,,,,,,,,,0.095,,,0.25,0.156,0.406,0.0,,,,,,,,,,0.214,-2.6,2,-2.7,-1.0,1.2,0.4,-2.2,-0.2,,2.3,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,-0.2,,32 - 32,-2.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,141,,81,48,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
282,1009910,1905,Orval Overall,CIN,24,42,117,129,17,12,3,2,0,8,10,5,,,2,,5,,2,,0.145,,,,,,,,,,,0.039,,,0.194,0.205,0.399,0.06,,,,,,,,,,0.198,-9.6,4,-12.1,0.0,3.7,5.7,-2.2,-0.2,,6.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,-0.1,,24 - 24,-12.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,54,,59,59,74,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
294,1001547,1905,Mordecai Brown,CHC,28,31,93,104,13,10,1,1,1,6,3,4,,,0,,7,,1,,0.14,,,,,,,,,,,0.038,,,0.175,0.204,0.38,0.065,,,,,,,,,,0.187,-8.5,2,-9.7,0.0,2.9,4.6,-1.7,-0.2,,4.7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,-0.2,,28 - 28,-9.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,53,,54,59,80,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
303,1010985,1905,Pop Rising,BOS,33,11,29,32,3,1,1,1,0,2,2,2,,,0,,1,,0,,0.103,,,,,,,,,,,0.063,,,0.161,0.207,0.368,0.103,,,,,,,,,,0.181,-2.7,1,-2.8,0.0,0.9,-0.3,-2.2,-0.2,,4.5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,-0.1,,33 - 33,-2.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,92,,52,64,137,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
312,1009353,1905,Dave Murphy,BSN,29,3,11,12,2,2,0,0,0,0,1,0,,,0,,1,,0,,0.182,,,,,,,,,,,0.0,,,0.182,0.182,0.364,0.0,,,,,,,,,,0.174,-1.1,0,-1.2,-1.0,0.3,0.2,-1.7,-0.2,,0.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,-0.1,,29 - 29,-1.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0,,56,53,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
297,1012614,1905,Elmer Stricklett,BRO,28,33,88,96,13,12,1,0,0,5,4,6,,,0,,2,,0,,0.148,,,,,,,,,,,0.063,,,0.202,0.159,0.361,0.011,,,,,,,,,,0.184,-8.0,2,-8.9,0.0,2.7,4.2,-1.9,-0.2,,1.2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,-0.5,,28 - 28,-9.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,87,,62,46,14,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
309,1011490,1905,Doc Scanlan,BRO,24,33,96,102,16,16,0,0,0,4,4,3,,,0,,3,,2,,0.167,,,,,,,,,,,0.028999999999999998,,,0.192,0.167,0.359,0.0,,,,,,,,,,0.177,-9.0,2,-10.0,0.0,2.9,4.5,-2.1,-0.2,,3.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,-0.1,,24 - 24,-10.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,41,,59,48,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
317,1009916,1905,Frank Owen,CHW,25,42,124,137,18,16,2,0,0,8,4,5,,,0,,8,,2,,0.145,,,,,,,,,,,0.036000000000000004,,,0.178,0.161,0.34,0.016,,,,,,,,,,0.169,-12.8,2,-12.1,0.0,3.9,6.0,-2.0,-0.2,,3.7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,-0.1,,25 - 25,-12.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,54,,58,50,21,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
322,1003317,1905,Bill Dineen,BOS,29,31,88,94,13,11,2,0,0,6,4,2,,,0,,4,,4,,0.148,,,,,,,,,,,0.021,,,0.167,0.17,0.337,0.023,,,,,,,,,,0.165,-9.1,1,-9.3,0.0,2.7,4.1,-1.8,-0.2,,5.3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,0.5,,29 - 29,-8.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,31,,54,53,30,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
307,1002032,1905,Charlie Case,PIT,25,31,68,78,7,6,1,0,0,3,1,7,,,2,,1,,0,,0.103,,,,,,,,,,,0.09,,,0.208,0.118,0.325,0.015,,,,,,,,,,0.179,-6.8,1,-7.9,0.0,2.2,3.4,-2.2,-0.2,,0.9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,-0.4,,25 - 25,-8.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,125,,64,34,18,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
338,1003913,1905,Cy Falkenberg,WAS,24,12,32,32,4,3,1,0,0,4,3,0,,,0,,0,,0,,0.125,,,,,,,,,,,0.0,,,0.125,0.156,0.281,0.031,,,,,,,,,,0.134,-3.8,0,-3.7,0.0,0.9,1.4,-1.4,-0.2,,2.6,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,-0.1,,24 - 24,-3.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,,41,48,41,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
332,1004670,1905,Norwood Gibson,BOS,28,23,42,48,4,4,0,0,0,2,0,4,,,0,,2,,0,,0.095,,,,,,,,,,,0.083,,,0.174,0.095,0.269,0.0,,,,,,,,,,0.147,-5.2,0,-5.3,0.0,1.4,2.1,-2.0,-0.2,,1.1,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,-0.2,,28 - 28,-5.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,123,,57,29,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
349,1011243,1905,Claude Rothgeb,WAS,25,7,16,17,2,2,0,0,0,2,0,0,,,0,,1,,1,,0.125,,,,,,,,,,,0.0,,,0.125,0.125,0.25,0.0,,,,,,,,,,0.12,-2.2,0,-2.1,0.0,0.5,-0.2,-1.6,-0.2,,5.9,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.1,,25 - 25,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,,41,39,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
348,1014318,1905,Ad Yale,BRO,35,4,13,14,1,1,0,0,0,1,1,1,,,0,,0,,0,,0.077,,,,,,,,,,,0.071,,,0.143,0.077,0.22,0.0,,,,,,,,,,0.121,-1.8,0,-1.9,0.0,0.4,-0.1,-1.6,-0.2,,2.6,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.1,,35 - 35,-2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,99,,44,22,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
360,1003422,1905,Jack Doscher,BRO,24,12,24,25,2,2,0,0,0,1,0,0,,,0,,1,,0,,0.083,,,,,,,,,,,0.0,,,0.083,0.083,0.167,0.0,,,,,,,,,,0.08,-3.8,-1,-4.1,0.0,0.7,1.1,-2.2,-0.2,,2.6,-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,-0.1,,24 - 24,-4.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,,26,24,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
363,1002314,1905,Walter Clarkson,NYH,26,9,19,19,1,1,0,0,0,1,0,0,,,0,,0,,0,,0.053,,,,,,,,,,,0.0,,,0.053,0.053,0.105,0.0,,,,,,,,,,0.05,-3.3,-1,-3.5,0.0,0.5,0.8,-2.1,-0.2,,2.6,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.0,,26 - 26,-3.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,,17,16,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
362,1012689,1905,Denny Sullivan,WAS,22,3,11,12,0,0,0,0,0,0,0,1,,,0,,0,,0,,0.0,,,,,,,,,,,0.083,,,0.083,0.0,0.083,0.0,,,,,,,,,,0.061,-2.0,-1,-2.0,0.0,0.3,-0.1,-1.8,-0.2,,0.1,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,0.0,,22 - 22,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,,27,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
368,1001831,1905,Ralph Caldwell,PHI,21,7,15,15,0,0,0,0,0,2,1,0,,,0,,0,,0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,-3.1,-2,-3.3,0.0,0.4,0.7,-2.1,-0.2,,0.1,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.0,,21 - 21,-3.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
370,1003461,1905,Jack Doyle,NYH,35,1,3,3,0,0,0,0,0,0,0,0,,,0,,0,,0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,-0.6,0,-0.6,-1.0,0.1,0.0,-1.6,-0.2,,0.1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,35 - 35,-0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
374,1008366,1905,Bill McCarthy,BSN,19,1,3,3,0,0,0,0,0,0,0,0,,,0,,0,,0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,-0.6,0,-0.7,-1.0,0.1,0.0,-1.5,-0.2,,0.1,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,19 - 19,-0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
160,1008013,1905,Charlie Malay,BRO,26,102,349,387,88,78,7,2,1,33,31,22,,,2,,14,,13,,0.252,,,,,,,,,,,0.057,,,0.3,0.292,0.593,0.04,,,,,,,,,,0.29,-4.5,36,-8.2,-8.0,11.0,-0.6,-3.7,-0.3,,4.5,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.6,0.0,,26 - 26,-8.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,79,,92,85,50,,,,,,,,,,,,,,,,,,,0,,,,,,-0.3
172,1005815,1905,Homer Hillebrand,PIT,25,39,110,121,26,21,3,2,0,9,7,6,,,1,,4,,1,,0.236,,,,,,,,,,,0.05,,,0.282,0.3,0.582,0.064,,,,,,,,,,0.283,-2.0,11,-3.8,-2.0,3.4,-0.7,-2.9,-0.3,,4.6,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7,-0.5,,25 - 25,-4.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,69,,86,87,79,,,,,,,,,,,,,,,,,,,0,,,,,,-0.3
207,1007048,1905,Punch Knoll,WAS,23,79,244,266,52,37,10,5,0,24,29,9,,,2,,11,,3,,0.213,,,,,,,,,,,0.034,,,0.247,0.295,0.542,0.082,,,,,,,,,,0.261,-8.3,20,-7.7,0.0,7.5,-3.0,-3.1,-0.3,,5.9,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,-0.6,,23 - 23,-8.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,50,,80,91,108,,,,,,,,,,,,,,,,,,,0,,,,,,-0.3
