,IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
267,1008364,1917,Alex McCarthy,PIT,29,49,151,168,33,29,4,0,0,15,8,11,,13,1,,5,,1,,0.219,,,,,,,,,,,0.065,0.077,0.85,0.276,0.245,0.521,0.026,0.239,,,,,,,,,0.26,-5.7,11,-6.8,-1.0,4.4,1.4,-2.0,-0.2,,2.8,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.6,,29 - 29,-7.5,0.6,,,,,,,,0.14300000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,96,92,88,72,32,86.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
281,1002602,1917,Wilbur Cooper,PIT,25,41,103,111,21,15,5,1,0,8,5,6,,20,0,,2,,0,,0.204,,,,,,,,,,,0.054000000000000006,0.18,0.3,0.248,0.272,0.52,0.068,0.253,,,,,,,,,0.254,-4.2,7,-4.9,0.0,2.9,0.0,-2.0,-0.2,,2.9,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.4,,25 - 25,-5.3,0.4,,,,,,,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,79,213,79,80,83,91.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
247,1008225,1917,Mike Massey,BSN,23,31,91,114,18,18,0,0,0,12,2,15,,15,1,,7,,2,,0.198,,,,,,,,,,,0.132,0.132,1.0,0.318,0.198,0.516,0.0,0.237,,,,,,,,,0.271,-3.0,8,-3.1,-2.0,3.0,0.0,-2.0,-0.2,,3.6,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,-0.3,,23 - 23,-3.4,0.4,,,,,,,,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,192,156,101,58,0,85.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
272,1003867,1917,Joe Evans,CLE,22,132,385,460,73,62,4,5,2,36,33,42,,44,1,,32,,12,,0.19,,,,,,,,,,,0.091,0.096,0.95,0.271,0.242,0.513,0.052,0.209,,,,,,,,,0.258,-16.0,28,-21.5,3.0,12.2,3.9,-0.8,-0.2,,5.4,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,0.2,,22 - 22,-21.3,1.4,,,,,,,,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,108,125,83,73,69,76.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
278,1000083,1917,Sam Agnew,BOS,30,85,260,287,54,46,6,2,0,17,16,19,,30,2,,6,,2,,0.208,,,,,,,,,,,0.066,0.105,0.63,0.267,0.246,0.513,0.038,0.235,,,,,,,,,0.255,-10.6,17,-11.2,-1.0,7.6,2.6,-2.1,-0.2,,3.5,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,-1.0,,30 - 30,-12.2,0.9,,,,,,,,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,78,137,82,75,51,85.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
284,1013233,1917,Terry Turner,CLE,36,69,180,202,37,30,7,0,0,16,15,14,,19,0,,8,,4,,0.206,,,,,,,,,,,0.069,0.094,0.74,0.263,0.244,0.507,0.039,0.23,,,,,,,,,0.252,-7.8,12,-10.3,2.0,5.3,1.3,-1.1,-0.2,,3.5,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,-0.1,,36 - 36,-10.4,0.6,,,,,,,,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,82,123,81,74,52,83.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
307,1007271,1917,Bill Lamar,NYY,20,11,41,42,10,10,0,0,0,2,3,0,,2,0,,1,,1,,0.244,,,,,,,,,,,0.0,0.048,0.0,0.244,0.244,0.488,0.0,0.256,,,,,,,,,0.235,-2.1,2,-2.4,0.0,1.1,-0.5,-1.7,-0.2,,2.9,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.0,,20 - 20,-2.4,0.1,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,0,62,75,74,0,93.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
274,1000170,1917,Milo Allison,CLE,26,32,35,46,5,5,0,0,0,4,0,9,,7,0,,2,,3,,0.143,,,,,,,,,,,0.196,0.152,1.29,0.318,0.143,0.461,0.0,0.179,,,,,,,,,0.258,-1.6,3,-2.2,-1.0,1.2,-0.4,-1.9,-0.2,,4.2,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,0.3,,26 - 26,-1.9,0.1,,,,,,,,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,231,199,98,43,0,64.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
316,1009381,1917,Bill Murray,WAS,23,8,21,24,3,2,0,1,0,2,4,2,,2,0,,1,,1,,0.143,,,,,,,,,,,0.083,0.083,1.0,0.217,0.238,0.455,0.095,0.158,,,,,,,,,0.226,-1.3,1,-1.5,-1.0,0.6,0.1,-1.6,-0.2,,7.6,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,0.1,,23 - 23,-1.4,0.1,,,,,,,,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,98,109,67,72,127,57.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
310,1004766,1917,Billy Gleason,PIT,22,13,42,47,7,6,1,0,0,3,0,5,,5,0,,0,,1,,0.167,,,,,,,,,,,0.106,0.106,1.0,0.255,0.19,0.446,0.024,0.189,,,,,,,,,0.23,-2.5,2,-2.8,0.0,1.2,0.0,-1.4,-0.2,,3.1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,22 - 22,-2.8,0.2,,,,,,,,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,155,126,81,56,29,68.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
336,1000129,1917,Walt Alexander,NYY,26,20,51,59,7,4,2,1,0,1,4,4,,11,0,,4,,1,,0.137,,,,,,,,,,,0.068,0.18600000000000003,0.36,0.2,0.216,0.416,0.078,0.175,,,,,,,,,0.208,-4.0,2,-4.5,0.0,1.6,0.6,-2.1,-0.2,,4.9,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.0,,26 - 26,-4.4,0.2,,,,,,,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,80,244,61,65,104,63.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
347,1011008,1917,Eppa Rixey,PHI,26,39,94,100,18,16,2,0,0,3,6,0,,13,0,,6,,0,,0.191,,,,,,,,,,,0.0,0.13,0.0,0.191,0.213,0.404,0.021,0.222,,,,,,,,,0.194,-7.7,2,-8.6,0.0,2.6,4.3,-1.6,-0.2,,0.6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,-0.3,,26 - 26,-8.9,0.4,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,0,154,61,63,26,80.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
357,1011824,1917,Jim Shaw,WAS,23,47,91,97,14,11,1,2,0,4,4,3,,30,0,,3,,0,,0.154,,,,,,,,,,,0.031,0.309,0.1,0.181,0.209,0.39,0.055,0.23,,,,,,,,,0.19,-7.8,2,-8.3,0.0,2.6,4.2,-1.5,-0.2,,3.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,-0.3,,23 - 23,-8.6,0.3,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,36,405,55,63,73,83.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
373,1002468,1917,Zip Collins,BSN,25,9,27,27,4,3,0,1,0,3,2,0,,4,0,,0,,0,,0.148,,,,,,,,,,,0.0,0.14800000000000002,0.0,0.148,0.222,0.37,0.074,0.174,,,,,,,,,0.175,-2.4,0,-2.4,0.0,0.7,-0.2,-1.9,-0.2,,5.1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,-0.1,,25 - 25,-2.5,0.1,,,,,,,,0.14800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,175,47,66,90,62.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
377,1000187,1917,Jesse Altenburg,PIT,24,11,17,18,3,3,0,0,0,1,3,0,,4,0,,1,,0,,0.176,,,,,,,,,,,0.0,0.222,0.0,0.176,0.176,0.353,0.0,0.231,,,,,,,,,0.17,-1.7,0,-1.8,0.0,0.5,-0.2,-1.5,-0.2,,1.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,-0.1,,24 - 24,-1.9,0.1,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0,263,56,52,0,83.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
369,1012153,1917,Harry Smith,CIN,27,8,17,20,2,2,0,0,0,0,1,2,,7,0,,1,,0,,0.118,,,,,,,,,,,0.1,0.35,0.29,0.211,0.118,0.328,0.0,0.2,,,,,,,,,0.178,-1.8,0,-1.8,-1.0,0.5,0.2,-2.1,-0.2,,0.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,-0.1,,27 - 27,-1.9,0.1,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,146,414,67,35,0,72.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
362,1004104,1917,Paul Fittery,PHI,29,19,22,27,2,2,0,0,0,3,0,4,,13,0,,1,,0,,0.091,,,,,,,,,,,0.14800000000000002,0.48100000000000004,0.31,0.231,0.091,0.322,0.0,0.222,,,,,,,,,0.186,-2.2,0,-2.5,0.0,0.7,0.0,-1.8,-0.2,,2.6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.1,,29 - 29,-2.6,0.1,,,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,216,570,74,27,0,80.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
374,1009656,1917,Win Noyes,PHA,28,27,52,60,6,6,0,0,0,2,1,6,,26,0,,2,,0,,0.115,,,,,,,,,,,0.1,0.433,0.23,0.207,0.115,0.322,0.0,0.231,,,,,,,,,0.175,-5.4,0,-6.0,0.0,1.6,2.6,-1.9,-0.2,,0.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,-0.2,,28 - 28,-6.2,0.2,,,,,,,,0.5329999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,118,567,63,35,0,83.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
379,1011684,1917,Jim Scott,CHW,29,24,42,46,5,5,0,0,0,1,0,4,,9,0,,0,,0,,0.119,,,,,,,,,,,0.087,0.196,0.44,0.196,0.119,0.315,0.0,0.152,,,,,,,,,0.168,-4.3,0,-4.7,0.0,1.2,2.0,-1.5,-0.2,,0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-0.2,,29 - 29,-4.8,0.1,,,,,,,,0.28300000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,103,256,60,36,0,55.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
405,1000118,1917,Vic Aldridge,CHC,23,30,29,30,4,4,0,0,0,3,1,0,,3,0,,1,,0,,0.138,,,,,,,,,,,0.0,0.1,0.0,0.138,0.138,0.276,0.0,0.154,,,,,,,,,0.133,-3.5,-1,-3.7,0.0,0.8,1.3,-1.6,-0.2,,2.6,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,-0.1,,23 - 23,-3.8,0.1,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,118,44,41,0,55.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
407,1000423,1917,Gene Bailey,PHA,23,5,12,14,1,1,0,0,0,1,0,1,,1,0,,1,,0,,0.083,,,,,,,,,,,0.071,0.071,1.0,0.154,0.083,0.237,0.0,0.091,,,,,,,,,0.13,-1.7,0,-1.8,0.0,0.4,-0.2,-1.6,-0.2,,2.6,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.0,,23 - 23,-1.8,0.0,,,,,,,,0.14300000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,84,94,47,25,0,33.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
421,1010972,1917,Jimmy Ring,CIN,22,24,26,26,2,1,1,0,0,2,3,0,,10,0,,0,,0,,0.077,,,,,,,,,,,0.0,0.385,0.0,0.077,0.115,0.192,0.038,0.125,,,,,,,,,0.092,-3.8,-1,-3.9,0.0,0.7,1.1,-2.0,-0.2,,2.6,-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.0,,22 - 22,-3.9,0.1,,,,,,,,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,455,25,34,47,45.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
408,1006722,1917,Marty Kavanagh,CLE,26,14,14,17,0,0,0,0,0,1,0,3,,2,0,,0,,0,,0.0,,,,,,,,,,,0.17600000000000002,0.11800000000000001,1.5,0.176,0.0,0.176,0.0,0.0,,,,,,,,,0.128,-2.0,0,-2.3,0.0,0.4,0.0,-1.9,-0.2,,1.6,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.1,,26 - 26,-2.3,0.1,,,,,,,,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,208,154,54,0,0,0.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
424,1003177,1917,Wheezer Dell,BRO,31,17,16,16,1,1,0,0,0,0,0,0,,4,0,,0,,0,,0.063,,,,,,,,,,,0.0,0.25,0.0,0.063,0.063,0.125,0.0,0.083,,,,,,,,,0.06,-2.6,-1,-2.7,0.0,0.4,0.7,-1.6,-0.2,,0.1,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.0,,31 - 31,-2.7,0.1,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,296,20,18,0,30.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.2
216,1005839,1917,Bill Hinchman,PIT,34,69,244,282,46,34,5,5,2,27,29,33,,27,1,,4,,5,,0.189,,,,,,,,,,,0.11699999999999999,0.096,1.22,0.288,0.275,0.562,0.086,0.205,,,,,,,,,0.283,-5.3,22,-7.2,-1.0,7.5,-2.8,-2.9,-0.3,,5.9,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8,-0.4,,34 - 34,-7.6,1.1,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,171,113,92,81,105,73.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.3
257,1008820,1917,Billy Meyer,PHA,24,62,162,174,38,32,5,1,0,9,9,7,,14,1,,4,,0,,0.235,,,,,,,,,,,0.04,0.08,0.5,0.271,0.278,0.548,0.043,0.257,,,,,,,,,0.268,-5.0,12,-6.7,-2.0,4.6,1.7,-2.7,-0.3,,1.8,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,-0.8,,24 - 24,-7.5,0.5,,,,,,,,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,47,105,83,84,58,93.0,,,,,,,,,,,,,,,,,,0,,,,,,-0.3
