"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2023-05-02","96.8","-1.68","5.94","Bell, Josh",605137,543037,"field_out","hit_into_play",,,,,7,"Josh Bell flies out to center fielder Harrison Bader.","R","L","R","NYY","CLE","X",8,"fly_ball",2,2,2023,"-0.73","1.65","-0.54","2.32",,,608070,2,5,"Top",127.93,94.25,,,624431,,,4.685387538726648,-140.6827714803955,-7.8160024991256245,-10.771175567093234,34.405446166805255,-8.675174723179902,"3.72","1.8",290,"95.1",15,"96.3",2530,"6.2",718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,"54.28",0.809,0.792,"0",1,0,0,4,36,5,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",211,"0.018","-0.202"
"CH","2023-05-02","88.3","-2","5.68","Naylor, Josh",647304,543037,"field_out","hit_into_play",,,,,13,"Josh Naylor flies out to center fielder Harrison Bader.","R","L","R","NYY","CLE","X",8,"fly_ball",2,2,2023,"-1.24","0.87","-1.16","1.93",,,608070,1,5,"Top",126.12,96.67,,,624431,,,4.632686564578906,-128.4861211434355,-4.86407663762415,-14.701341110911576,26.76837140859592,-21.699904244035373,"3.11","1.49",288,"85.6",19,"88.4",1425,"6.4",718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,"54.11",0.743,0.698,"0",1,0,0,4,35,5,"Changeup",0,2,2,0,2,0,2,0,"Standard","Standard",233,"0.021","-0.274"
"FF","2023-05-02","93.5","-1.41","6.49","Volpe, Anthony",683011,676440,"home_run","hit_into_play",,,,,6,"Anthony Volpe homers (3) on a fly ball to right field.","R","R","R","NYY","CLE","X",,"fly_ball",2,1,2023,"-0.36","1.38","0.53","2.37",,,,1,6,"Bot",211.7,88.83,,,572287,,,5.8259027087634525,-135.88987766128855,-7.936667481697697,-5.731226388672991,30.79320679544732,-13.50252265410114,"3.08","1.46",345,"97.5",36,"93.8",2297,"6.6",718339,676440,572287,605137,665926,608070,642708,680757,664702,686823,"53.89",0.186,0.327,"2",1,0,3,5,46,4,"4-Seam Fastball",0,2,0,2,2,1,1,2,"Standard","Standard",200,"0.134","0.973"
"KC","2023-05-02","83","-1.74","5.96","Ramírez, José",608070,543037,"single","hit_into_play",,,,,13,"Jose Ramirez singles on a fly ball to left fielder Aaron Hicks.","R","L","R","NYY","CLE","X",7,"fly_ball",0,0,2023,"0.62","-1.08","-0.95","2.36",,,,1,5,"Top",93.84,112.91,,,624431,,,0.5796365244550243,-120.81017813086322,0.3735467371843355,5.973242220224105,24.795475325717565,-43.01047939427711,"3.36","1.59",205,"66.8",27,"82.2",2653,"5.9",718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,"54.62",0.957,0.897,"0.9",1,1,0,4,34,1,"Knuckle Curve",0,2,2,0,2,0,2,0,"Infield shade","Strategic",40,"-0.018","0.263"
"CU","2023-05-02","75.7","-1.55","6.67","Hicks, Aaron",543305,676440,"field_out","hit_into_play",,,,,4,"Aaron Hicks flies out to left fielder Steven Kwan.","R","L","R","NYY","CLE","X",7,"fly_ball",1,1,2023,"0.55","-0.98","-0.44","2.86",,,,0,6,"Bot",90.2,87.63,,,572287,,,1.3368504227707831,-110.11547024482147,0.9828107869031535,4.18872094770341,21.598608735540115,-40.552782002305634,"3.61","1.73",291,"88.1",43,"75.6",2623,"6.5",718339,676440,572287,605137,665926,608070,642708,680757,664702,686823,"54.02",0.003,0.003,"0",1,0,0,3,45,3,"Curveball",0,2,0,2,2,0,0,2,"Standard","Standard",25,"-0.035","-0.228"
"FF","2023-05-02","94.5","-1.56","6.56","Trevino, Jose",624431,676440,"field_out","hit_into_play",,,,,2,"Jose Trevino flies out to right fielder Will Brennan.","R","R","R","NYY","CLE","X",9,"fly_ball",1,0,2023,"-0.18","1.52","0.12","2.99",,665828,,2,5,"Bot",149.5,101.87,,,572287,,,4.798499977703054,-137.36014416344764,-6.957693044167496,-3.4153582056953167,34.478425456365215,-11.599941867563862,"2.93","1.37",250,"92.4",53,"94.6",2345,"6.7",718339,676440,572287,605137,665926,608070,642708,680757,664702,686823,"53.79",0.011,0.013,"0",1,0,0,3,40,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",192,"-0.043","-0.35"
"FF","2023-05-02","95.9","-1.72","6.43","Calhoun, Willie",641432,676440,"field_out","hit_into_play",,,,,5,"Willie Calhoun flies out to center fielder Myles Straw.","R","L","R","NYY","CLE","X",8,"fly_ball",3,2,2023,"-0.32","1.34","0.17","2.27",,,,1,5,"Bot",123.38,52.38,,,572287,,,5.74790352489499,-139.2979284282709,-8.443955997645983,-5.469028647822917,32.3816720117955,-13.046284719633697,"3.09","1.48",363,"97.6",31,"96.3",2337,"6.7",718339,676440,572287,605137,665926,608070,642708,680757,664702,686823,"53.79",0.309,0.528,"0",1,0,0,5,38,6,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shade","Standard",196,"-0.021","-0.207"
"FF","2023-05-02","95.5","-1.41","6.57","Bader, Harrison",664056,676440,"field_out","hit_into_play",,,,,12,"Harrison Bader flies out to right fielder Will Brennan.","R","R","R","NYY","CLE","X",9,"fly_ball",1,2,2023,"-0.1","1.56","0.44","3.87",,,,0,5,"Bot",177.43,116.65,,,572287,,,5.112956197366632,-138.91272754215186,-4.982108939190004,-2.485492802179396,33.618437359879614,-11.152324637462646,"3.03","1.44",243,"83",46,"95.6",2389,"6.5",718339,676440,572287,605137,665926,608070,642708,680757,664702,686823,"53.96",0.023,0.026,"0",1,0,0,3,37,4,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",192,"-0.031","-0.173"
"FF","2023-05-02","96.8","-1.81","6.52","Rizzo, Anthony",519203,676440,"field_out","hit_into_play",,,,,12,"Anthony Rizzo flies out to center fielder Myles Straw.","R","L","R","NYY","CLE","X",8,"fly_ball",1,2,2023,"-0.51","1.31","0.2","3.9",,,,1,4,"Bot",105.98,85.59,,,572287,,,6.555273894871808,-140.83137565525774,-4.4518769533219595,-8.344693636161356,32.326659715017584,-13.862392808013139,"3.77","1.78",288,"84",42,"96.8",2321,"6.3",718339,676440,572287,605137,665926,608070,642708,680757,664702,686823,"54.2",0.009,0.008,"0",1,0,0,3,31,5,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shade","Standard",207,"-0.019","-0.119"
"FF","2023-05-02","95.6","-1.58","6.55","Hicks, Aaron",543305,676440,"field_out","hit_into_play",,,,,8,"Aaron Hicks flies out to third baseman Jose Ramirez in foul territory.","R","L","R","NYY","CLE","X",5,"fly_ball",2,1,2023,"-0.34","1.59","0","1.88",,,,1,3,"Bot",94.6,185.15,,,572287,,,4.9328495958925815,-138.80654674666522,-10.229131671912457,-5.548985619340655,32.52082783752375,-9.438945488402739,"3.61","1.73",105,"80.9",76,"95.2",2394,"6.3",718339,676440,572287,605137,665926,608070,642708,680757,664702,686823,"54.2",0.003,0.003,"0",1,0,0,3,25,4,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",200,"-0.018","-0.196"
"SL","2023-05-02","89.7","-1.73","6.09","Ramírez, José",608070,543037,"field_out","hit_into_play",,,,,6,"Jose Ramirez flies out to right fielder Oswaldo Cabrera.","R","L","R","NYY","CLE","X",9,"fly_ball",1,1,2023,"0.29","0.4","0.39","2.72",,680757,,1,1,"Top",162.48,110.61,,,624431,,,4.628436210246763,-130.6432585212812,-3.252845901657421,2.4004411564165973,25.168544448852057,-27.080878329683493,"3.36","1.59",293,"79.8",29,"89.7",2480,"6.1",718339,543037,624431,519203,650402,518934,683011,543305,664056,665828,"54.43",0.134,0.154,"0",1,0,0,3,3,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",148,"0.034","-0.338"
"FF","2023-05-02","93.4","0.02","6.81","Bader, Harrison",664056,675916,"field_out","hit_into_play",,,,,12,"Harrison Bader flies out to shortstop Amed Rosario in foul territory.","R","R","R","NYY","CLE","X",6,"fly_ball",1,0,2023,"-0.3","1.67","0.14","3.72",,,,0,7,"Bot",67.94,162.12,,,572287,,,0.9607701838767513,-135.93062463821767,-5.829051060918666,-3.892154228023486,31.74320129049905,-10.48349876039885,"3.03","1.44",185,"93.3",62,"92.9",2192,"6.1",718339,675916,572287,605137,665926,608070,642708,680757,664702,686823,"54.36",0.017,0.02,"0",1,0,0,3,54,2,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",201,"-0.038","-0.275"
"CH","2023-05-02","75.7","-0.48","5.87","Rizzo, Anthony",519203,669212,"field_out","hit_into_play",,,,,7,"Anthony Rizzo flies out to center fielder Myles Straw.","R","L","R","NYY","CLE","X",8,"fly_ball",2,2,2023,"-1.51","-0.03","-0.39","2.14",,683011,,1,8,"Bot",143.69,48.8,,,572287,,,2.8823321498338883,-110.1966493129234,-0.6408633573823844,-12.781407520160394,19.85132211540193,-32.50243213470404,"3.77","1.78",375,"105.7",19,"75.8",1804,"6.4",718339,669212,572287,672356,665926,608070,642708,680757,664702,686823,"54.11",0.637,0.846,"0",1,0,0,6,65,5,"Changeup",3,2,3,2,2,3,3,2,"Standard","Standard",270,"-0.02","-0.292"
"CU","2023-05-01","81.6","-1.55","5.73","Brennan, Will",686823,593334,"field_out","hit_into_play",,,,,5,"Will Brennan flies out to right fielder Oswaldo Cabrera.","R","L","R","NYY","CLE","X",9,"fly_ball",0,0,2023,"0.05","0.14","-0.24","2.18",,,,2,8,"Top",168.51,64.98,,,624431,,,2.8459105892324916,-118.84584744239851,-1.6485679724286069,-0.08338015507237194,23.698105867244788,-30.728623958544016,"3.39","1.59",347,"93.9",26,"81",2511,"5.9",718351,593334,624431,519203,672724,518934,683011,543305,643396,665828,"54.6",0.177,0.223,"0",1,0,0,3,52,1,"Curveball",2,0,0,2,0,2,0,2,"Infield shade","Standard",44,"0.013","-0.106"
"FF","2023-05-01","92.4","-1.32","5.61","Giménez, Andrés",665926,593334,"field_out","hit_into_play",,,,,2,"Andres Gimenez flies out to center fielder Isiah Kiner-Falefa.","R","L","R","NYY","CLE","X",8,"fly_ball",0,2,2023,"-0.88","1.28","-0.08","2.97",,,,0,8,"Top",136.93,88.59,,,624431,,,5.063812298473694,-134.50676962240593,-3.704907604446486,-11.755334222013248,28.61250204849037,-15.978197251652901,"3.24","1.52",277,"82.1",41,"92.1",2491,"6.1",718351,593334,624431,519203,672724,518934,683011,543305,643396,665828,"54.44",0.017,0.015,"0",1,0,0,3,50,4,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",224,"0.036","-0.152"
"CU","2023-05-01","81.8","-1.44","5.73","Ramírez, José",608070,593334,"field_out","hit_into_play",,,,,5,"Jose Ramirez flies out to right fielder Oswaldo Cabrera.","R","L","R","NYY","CLE","X",9,"fly_ball",0,0,2023,"-0.02","0.11","0","2.32",,,,0,7,"Top",162.12,94.06,,,624431,,,3.2659124076513253,-119.17272625883031,-1.4271466790764968,-0.7671284709279075,20.049008180887476,-31.09817336534597,"3.36","1.59",276,"94",47,"81.8",2442,"5.9",718351,593334,624431,519203,672724,518934,683011,543305,643396,665828,"54.56",0.006,0.008,"0",1,0,0,3,44,1,"Curveball",2,0,0,2,0,2,0,2,"Infield shade","Standard",274,"0.033","-0.238"
"FC","2023-05-01","87.3","-1.18","6.4","Volpe, Anthony",683011,615698,"field_out","hit_into_play",,,,,5,"Anthony Volpe flies out sharply to center fielder Myles Straw.","R","R","R","NYY","CLE","X",8,"fly_ball",0,0,2023,"0.26","0.41","0.07","2.57",,,,1,5,"Bot",109.89,35.53,,,572287,,,2.4661598893510233,-127.19242329914093,-3.9968104678356595,2.4297943108979907,22.850606344600084,-27.166853903073086,"3.08","1.46",405,"103.6",33,"88",2312,"6.4",718351,615698,572287,647304,665926,608070,642708,680757,664702,686823,"54.1",0.714,1.422,"0",1,0,0,6,36,1,"Cutter",2,0,2,0,0,2,2,0,"Standard","Standard",188,"-0.011","-0.169"
"SI","2023-05-01","94.1","-1.07","6.41","Kiner-Falefa, Isiah",643396,615698,"field_out","hit_into_play",,,,,5,"Isiah Kiner-Falefa flies out sharply to center fielder Myles Straw.","R","R","R","NYY","CLE","X",8,"fly_ball",1,1,2023,"-1.14","1.37","-0.04","2.07",,,,1,4,"Bot",157.33,51.6,,,572287,,,5.207040481166867,-136.7311289223902,-8.60446551926166,-15.498283638221123,29.02574211928863,-13.323681701661187,"3.26","1.51",372,"100.7",23,"94.5",2160,"6.5",718351,615698,572287,647304,665926,608070,642708,680757,664702,686823,"53.97",0.486,0.684,"0",1,0,0,6,29,3,"Sinker",2,0,2,0,0,2,2,0,"Standard","Standard",215,"-0.011","-0.162"
"CU","2023-05-01","83.3","-1.04","6.57","Peraza, Oswald",672724,615698,"field_out","hit_into_play",,,,,6,"Oswald Peraza flies out to right fielder Will Brennan.","R","R","R","NYY","CLE","X",9,"fly_ball",0,0,2023,"0.5","-0.27","0.8","2.25",,,,0,4,"Bot",170.63,65.79,,,572287,,,3.2603772828228514,-121.41556766578121,-3.005438012325069,4.399757466824351,22.49047835741519,-34.52656845515089,"3.3","1.49",347,"95.7",29,"83.9",2495,"6.4",718351,615698,572287,647304,665926,608070,642708,680757,664702,686823,"54.05",0.28,0.486,"0",1,0,0,5,28,1,"Curveball",2,0,2,0,0,2,2,0,"Standard","Standard",62,"-0.014","-0.238"
"CH","2023-05-01","84.1","-1.57","5.63","Giménez, Andrés",665926,593334,"field_out","hit_into_play",,,,,8,"Andres Gimenez flies out to right fielder Willie Calhoun.","R","L","R","NYY","CLE","X",9,"fly_ball",1,2,2023,"-1.58","1.01","-0.1","1.65",,,605137,0,5,"Top",177.19,110.98,,,624431,,,6.51626806668451,-122.30360718743967,-4.773038868185925,-17.181617043828897,25.06558670334339,-21.315777748687314,"3.24","1.52",252,"73.2",34,"83.6",2424,"6.1",718351,593334,624431,519203,672724,518934,683011,665828,643396,641432,"54.42",0.383,0.364,"0",1,0,0,3,32,4,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",227,"0.044","-0.255"
"CH","2023-05-01","86.4","-1.27","6.33","Trevino, Jose",624431,615698,"home_run","hit_into_play",,,,,11,"Jose Trevino homers (3) on a fly ball to left center field.","R","R","R","NYY","CLE","X",,"fly_ball",1,1,2023,"-1.12","0.57","-0.82","3.09",,,,1,3,"Bot",43.35,47.41,,,572287,,,3.367047048460613,-125.8091651497614,-2.6997767831978625,-12.601368822059753,24.116981637626164,-25.803749954858716,"2.93","1.37",425,"102.3",29,"86.9",1680,"6.5",718351,615698,572287,647304,665926,608070,642708,680757,664702,686823,"54.04",0.709,1.334,"2",1,0,3,6,19,3,"Changeup",0,0,0,0,0,1,1,0,"Standard","Standard",228,"0.124","1.007"
"SI","2023-05-01","94.2","-1.29","6.41","Cabrera, Oswaldo",665828,615698,"field_out","hit_into_play",,,,,5,"Oswaldo Cabrera flies out to right fielder Will Brennan.","R","L","R","NYY","CLE","X",9,"fly_ball",2,0,2023,"-1.02","1.35","-0.24","2.42",,,,0,3,"Bot",169.9,59.09,,,572287,,,4.992627691344584,-136.78627943224757,-7.540914441894398,-13.899736217849902,35.97540849775829,-13.67183752718165,"3.26","1.52",362,"94.3",28,"93.3",2341,"6.3",718351,615698,572287,647304,665926,608070,642708,680757,664702,686823,"54.17",0.129,0.18,"0",1,0,0,3,18,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",218,"-0.025","-0.339"
"FF","2023-05-01","92.1","-1.63","5.45","Straw, Myles",664702,593334,"field_out","hit_into_play",,,,,4,"Myles Straw flies out to right fielder Willie Calhoun.","R","R","R","NYY","CLE","X",9,"fly_ball",0,2,2023,"-0.9","1.2","-0.48","2.34",,,,1,3,"Top",182.5,131.71,,,624431,,,4.841671977706763,-133.89951347933527,-4.5906279471416624,-11.903489603862143,31.318346232787476,-16.954817664142105,"3.36","1.57",220,"87.4",57,"91.3",2367,"6",718351,593334,624431,519203,672724,518934,683011,665828,643396,641432,"54.49",0.003,0.003,"0",1,0,0,3,16,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",232,"0.018","-0.107"
"SI","2023-05-01","94.3","-1.12","6.48","Kiner-Falefa, Isiah",643396,615698,"field_out","hit_into_play",,,,,4,"Isiah Kiner-Falefa flies out to right fielder Will Brennan.","R","R","R","NYY","CLE","X",9,"fly_ball",0,0,2023,"-0.9","1.35","-0.33","2.49",,,518934,2,2,"Bot",164.47,92.17,,,572287,,,4.038297577210323,-137.147337560941,-7.689409756759138,-12.198777936832915,30.222814773090498,-13.647324684004397,"3.26","1.51",283,"86.6",43,"94.5",2103,"6.5",718351,615698,572287,647304,665926,608070,642708,680757,664702,686823,"54.05",0.011,0.017,"0",1,0,0,3,14,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",218,"-0.024","-0.241"
"FF","2023-05-01","92.6","-1.28","5.57","Brennan, Will",686823,593334,"field_out","hit_into_play",,,,,12,"Will Brennan flies out to center fielder Isiah Kiner-Falefa.","R","L","R","NYY","CLE","X",8,"fly_ball",1,2,2023,"-0.9","1.38","1.16","2.75",,,,0,3,"Top",141.75,87.47,,,624431,,,8.17407306134197,-134.53384054799062,-4.315831145389632,-12.83559247727005,32.06770699283934,-14.75298607903771,"3.39","1.59",282,"79.9",33,"91.9",2589,"6.2",718351,593334,624431,519203,672724,518934,683011,665828,643396,641432,"54.32",0.049,0.045,"0",1,0,0,3,15,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",223,"0.025","-0.173"
"FC","2023-05-01","89.7","-1.47","6.33","Calhoun, Willie",641432,615698,"field_out","hit_into_play",,,,,6,"Willie Calhoun flies out to right fielder Will Brennan.","R","L","R","NYY","CLE","X",9,"fly_ball",2,1,2023,"0.24","0.39","0.37","2.46",,,518934,0,2,"Bot",173.37,127.85,,,572287,,,4.044603605672593,-130.71735335197158,-4.50482543313332,1.9916425703873193,23.864962308261276,-26.995348719188446,"3.09","1.48",214,"89.7",57,"90.2",2352,"6.2",718351,615698,572287,647304,665926,608070,642708,680757,664702,686823,"54.28",0.023,0.034,"0",1,0,0,3,12,4,"Cutter",0,0,0,0,0,0,0,0,"Infield shade","Standard",168,"-0.035","-0.406"
"SI","2023-05-01","96.3","0.05","6.16","Gonzalez, Oscar",660757,593974,"field_out","hit_into_play",,,,,1,"Oscar Gonzalez flies out to right fielder Oswaldo Cabrera.","R","R","L","NYY","CLE","X",9,"fly_ball",1,1,2023,"1.39","0.65","-0.36","3.21",672356,681807,572287,2,9,"Top",211.93,110.29,,,624431,,,-4.206959348437187,-140.24701867312294,-3.730497879898804,19.34095372660565,31.984058358396194,-22.890003496201963,"3.53","1.71",305,"90.1",39,"95.6",2292,"5.9",718351,593974,624431,519203,672724,518934,683011,543305,643396,665828,"54.64",0.014,0.02,"0",1,0,0,3,64,3,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",131,"0.048","-0.737"
"CU","2023-05-01","81.9","-1.69","5.76","Giménez, Andrés",665926,593334,"field_out","hit_into_play",,,,,9,"Andres Gimenez flies out to left fielder Oswaldo Cabrera.","R","L","R","NYY","CLE","X",7,"fly_ball",0,0,2023,"0.04","0.15","0.39","1.9",,,,1,2,"Top",65.13,78.69,,,624431,,,4.595874146373809,-119.2152060504252,-2.4499521173893894,-0.463017573941406,22.77349802666902,-30.459487512792723,"3.24","1.52",333,"94.1",34,"81.5",2675,"6",718351,593334,624431,519203,672724,518934,683011,665828,643396,641432,"54.53",0.077,0.123,"0",1,0,0,3,9,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",44,"0.017","-0.169"
"FF","2023-05-01","93.1","-1.49","5.48","Naylor, Josh",647304,593334,"field_out","hit_into_play",,,,,5,"Josh Naylor flies out to center fielder Isiah Kiner-Falefa.","R","L","R","NYY","CLE","X",8,"fly_ball",1,0,2023,"-0.87","1.23","0.02","2.38",,,608070,2,1,"Top",102.54,62.18,,,624431,,,5.776307622496572,-135.37093746543212,-4.850464241400321,-11.936660832833617,31.132529903716726,-16.146498669398543,"3.11","1.49",344,"95",37,"92.7",2388,"6.2",718351,593334,624431,519203,672724,518934,683011,665828,643396,641432,"54.27",0.103,0.2,"0",1,0,0,3,4,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",230,"0.022","-0.266"
"CU","2023-05-01","82.8","-0.98","6.54","Torres, Gleyber",650402,615698,"field_out","hit_into_play",,,,,6,"Gleyber Torres flies out to right fielder Will Brennan.","R","R","R","NYY","CLE","X",9,"fly_ball",2,2,2023,"0.38","-0.36","0.48","2.11",,,,2,1,"Bot",187.79,112.11,,,572287,,,2.609912107287347,-120.70218777750225,-2.9843913687321786,3.19708910220338,22.5203767781245,-35.360547080188724,"3.11","1.43",265,"83",42,"83.4",2684,"6.5",718351,615698,572287,647304,665926,608070,642708,680757,664702,686823,"53.99",0.006,0.005,"0",1,0,0,3,7,7,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",59,"-0.01","-0.09"
"SI","2023-05-01","94.6","-1.6","6.51","Rizzo, Anthony",519203,615698,"field_out","hit_into_play",,,,,11,"Anthony Rizzo flies out sharply to left fielder Steven Kwan.","R","L","R","NYY","CLE","X",7,"fly_ball",0,0,2023,"-1.25","1.25","-1.02","3.65",,,,1,1,"Bot",57.41,66.95,,,572287,,,4.28762264811838,-137.7600943827851,-4.580515200446961,-16.882196881580114,30.431055915328738,-15.4072421806735,"3.75","1.77",367,"102.1",24,"94.5",2350,"6.2",718351,615698,572287,647304,665926,608070,642708,680757,664702,686823,"54.35",0.651,1.068,"0",1,0,0,6,6,1,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",234,"-0.016","-0.169"
"FF","2023-04-23","95.4","-2.52","6","Cabrera, Oswaldo",665828,592332,"field_out","hit_into_play",,,,,4,"Oswaldo Cabrera flies out sharply to center fielder Kevin Kiermaier.","R","L","R","NYY","TOR","X",8,"fly_ball",2,2,2023,"-1.12","1.32","-0.48","2.32",,,518934,2,7,"Bot",91.93,41.69,,,643376,,,7.911798377681883,-138.49802264227773,-7.001847496357232,-16.190103518113723,31.62482332974204,-13.832990973724375,"3.2","1.49",397,"104.1",25,"95.7",2203,"6.6",718465,592332,643376,665489,593160,656305,666182,662139,595281,543807,"53.89",0.854,1.575,"0",1,0,0,6,52,5,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",219,"-0.013","-0.202"
"FF","2023-04-23","93.9","-2.39","6.06","Torres, Gleyber",650402,592332,"field_out","hit_into_play",,,,,4,"Gleyber Torres flies out to left fielder Daulton Varsho.","R","R","R","NYY","TOR","X",7,"fly_ball",3,2,2023,"-0.86","1.43","-0.79","2.25",,,,1,7,"Bot",94.1,67.15,,,643376,,,6.086032612625483,-136.54659234165652,-7.36213687994106,-12.105035676435548,29.421464606858763,-12.786369121274776,"3.09","1.44",335,"95.3",38,"94.5",2224,"6.6",718465,592332,643376,665489,593160,656305,666182,662139,595281,543807,"53.88",0.066,0.113,"0",1,0,0,3,50,7,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Strategic","Standard",209,"-0.01","-0.207"
"FF","2023-04-23","93.5","-2.42","6.25","Rizzo, Anthony",519203,592332,"field_out","hit_into_play",,,,,4,"Anthony Rizzo flies out to center fielder Kevin Kiermaier.","R","L","R","NYY","TOR","X",8,"fly_ball",0,2,2023,"-1.02","1.34","-0.48","2.63",,,,0,7,"Bot",102.39,54.15,,,643376,,,7.233069892104908,-135.76961479545457,-6.438401458101271,-14.273481165554223,33.73595856046569,-14.423303725189516,"3.78","1.81",362,"98.4",32,"92.9",2188,"6.4",718465,592332,643376,665489,593160,656305,666182,662139,595281,543807,"54.11",0.306,0.548,"0",1,0,0,5,49,3,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",215,"-0.017","-0.152"
"FC","2023-04-23","90.9","-1.26","5.7","Varsho, Daulton",662139,657376,"home_run","hit_into_play",,,,,5,"Daulton Varsho homers (2) on a fly ball to right field.","R","L","R","NYY","TOR","X",,"fly_ball",0,1,2023,"-0.07","0.48","0.21","2.25",,,,2,6,"Top",223.89,74.56,,,543309,,,3.820779858459936,-132.3149439217325,-3.7500455984880565,-1.6366248190244803,28.95848899694525,-25.98267574825094,"3.17","1.43",389,"103.5",25,"90.6",2677,"6.2",718465,657376,543309,518934,650402,672724,683011,665828,643396,592450,"54.33",0.854,1.575,"2",1,0,3,6,39,2,"Cutter",0,2,2,0,3,0,3,0,"Standard","Standard",193,"-0.094","1.017"
"SI","2023-04-23","94.4","-1.18","5.84","Jansen, Danny",643376,657376,"field_out","hit_into_play",,,,,8,"Danny Jansen flies out to center fielder Isiah Kiner-Falefa.","R","R","R","NYY","TOR","X",8,"fly_ball",1,2,2023,"-1.03","0.52","-0.11","1.6",,,,1,3,"Top",141.42,63.56,,,543309,,,5.094366450813164,-137.40950508243455,-6.561183539687068,-14.214653756054357,29.275971959661106,-24.310616960951435,"3.16","1.47",337,"94.3",38,"94.8",2486,"6.4",718465,657376,543309,518934,650402,672724,683011,665828,643396,592450,"54.07",0.057,0.103,"0",1,0,0,3,14,4,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",215,"0.018","-0.119"
"SI","2023-04-23","94.1","-2.94","6.03","Merrifield, Whit",593160,641656,"field_out","hit_into_play",,,,,13,"Whit Merrifield flies out to right fielder Aaron Judge.   Matt Chapman to 3rd.","R","R","R","NYY","TOR","X",9,"fly_ball",2,1,2023,"-1.36","1.05","-0.87","1.51",,656305,672386,0,9,"Top",193.79,95.76,,,543309,,,8.326945492494366,-136.52368224289995,-8.258163244347063,-18.81069162398036,31.261911019294804,-17.388158268171463,"3.33","1.58",306,"94.6",27,"93.4",2222,"6.1",718465,641656,543309,518934,650402,672724,683011,665828,643396,592450,"54.36",0.18,0.241,"0",1,0,0,5,61,4,"Sinker",0,4,4,0,4,0,4,0,"Standard","Standard",220,"0.001","-0.551"
"FF","2023-04-23","91.4","-2.58","6.11","LeMahieu, DJ",518934,592332,"field_out","hit_into_play",,,,,13,"DJ LeMahieu flies out to right fielder George Springer.","R","R","R","NYY","TOR","X",9,"fly_ball",0,1,2023,"-1.07","1.5","-0.93","2.04",,,,1,2,"Bot",187.38,122.29,,,643376,,,6.479322493463019,-132.86412320176015,-7.628853301961064,-14.028777245211138,27.179697309707276,-12.973654654558773,"3.45","1.66",246,"78.7",34,"91.9",2212,"6.6",718465,592332,643376,665489,593160,656305,666182,662139,595281,543807,"53.94",0.054,0.053,"0",1,0,0,3,11,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",215,"-0.016","-0.143"
