pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CH,4/19/2023,83.7,1.44,5.52,"Pasquantino, Vinnie",686469,527048,field_out,hit_into_play,,,,,8,Vinnie Pasquantino flies out to right fielder Adolis Garcia.,R,L,L,KC,TEX,X,9,fly_ball,2,2,2023,1.17,0.68,0.18,2,,,,2,1,Bot,182.05,102.21,,,641680,,,-5.155687185,-121.7452137,-2.997064795,12.659560289919886,25.32028140221452,-24.99811053,3.48,1.65,277,93.3,51,82.8,1638,5.8,718514,527048,641680,663993,543760,673962,669701,608671,665750,666969,54.65,0.003,0.003,0,1,0,0,3,8,5,Changeup,0,1,0,1,1,0,0,1,Infield shade,Strategic,119,-0.01,-0.09
SL,4/19/2023,86.2,-1.54,5.52,"Massey, Michael",686681,642546,field_out,hit_into_play,,,,,7,Michael Massey flies out to center fielder Leody Taveras.,R,L,R,KC,TEX,X,8,fly_ball,2,2,2023,0.56,-0.04,-0.48,1.84,,,622110,2,6,Bot,122.36,66.63,,,641680,,,1.3934111112396246,-125.7561349,-2.555124496,5.719395257617276,21.862915967122884,-32.36480021,3.51,1.69,379,96.3,31,87.2,2540,6.5,718514,642546,641680,663993,543760,673962,669701,608671,665750,666969,54.02,0.237,0.414,0,1,0,0,5,53,5,Slider,3,5,3,5,5,3,3,5,Infield shade,Standard,93,-0.034,-0.202
FF,4/19/2023,95.8,-0.58,6.32,"Melendez, MJ",669004,622250,field_out,hit_into_play,,,,,2,MJ Melendez flies out to center fielder Leody Taveras.,R,L,R,KC,TEX,X,8,fly_ball,0,0,2023,-0.62,1.56,-0.16,3.53,,,,0,9,Bot,152.11,99.19,,,641680,,,2.4987594001639346,-139.563159,-5.311582129,-8.68351261,28.81881248274568,-10.81130263,3.44,1.7,259,95.8,54,95.8,2289,6,718514,622250,641680,663993,543760,673962,669701,669352,665750,666969,54.45,0.009,0.008,0,1,0,0,3,79,1,4-Seam Fastball,3,12,3,12,12,3,3,12,Infield shade,Standard,206,0,-0.238
FS,4/18/2023,88.4,-2.53,5.63,"Pasquantino, Vinnie",686469,543135,field_out,hit_into_play,,,,,11,Vinnie Pasquantino flies out to left fielder Robbie Grossman.,R,L,R,KC,TEX,X,7,fly_ball,2,2,2023,-1.01,0.18,-1.05,2.67,,,,0,6,Bot,81.54,65.46,,,506702,,,5.734086541009233,-128.7519208,-1.645859596,-12.41091416,22.304051503761325,-29.98418351,3.5,1.7,348,91.5,29,89.4,1573,6.5,718522,543135,506702,663993,543760,673962,677649,543257,608671,666969,54.02,0.083,0.13,0,1,0,0,3,54,5,Split-Finger,2,8,2,8,8,2,2,8,Infield shade,Standard,240,-0.007,-0.214
FC,4/18/2023,91.2,-2.54,5.56,"Melendez, MJ",669004,543135,field_out,hit_into_play,,,,,8,MJ Melendez flies out to right fielder Adolis Garcia.,R,L,R,KC,TEX,X,9,fly_ball,2,0,2023,0.14,0.66,-0.11,1.96,,,,1,5,Bot,165.35,78.4,,,506702,,,5.835365507274462,-132.7401528,-4.639427758,0.49779185763406525,26.408021453695127,-23.61477207,3.45,1.71,314,88.1,32,91.8,2360,6.5,718522,543135,506702,663993,543760,673962,677649,543257,608671,666969,53.99,0.034,0.041,0,1,0,0,3,43,3,Cutter,2,3,2,3,3,2,2,3,Infield shade,Strategic,188,-0.024,-0.235
CU,4/18/2023,87.2,-1.59,6.16,"Duran, Ezequiel",677649,641745,single,hit_into_play,,,,,8,Ezequiel Duran singles on a fly ball to center fielder Kyle Isbel.   Josh Jung scores.    Robbie Grossman to 3rd.,R,R,R,KC,TEX,X,8,fly_ball,2,2,2023,0.17,-0.36,-0.12,1.99,673962,543257,,1,4,Top,117.39,100.45,,,521692,,,3.168416104758729,-127.0352701,-3.181700577,1.251026193170879,23.602045263275915,-35.75073209,3.29,1.58,249,72,34,87.3,2418,6.1,718522,641745,521692,686469,686681,670032,677951,658668,664728,669004,54.42,0.454,0.42,0.9,1,1,0,3,29,5,Curveball,1,1,1,1,2,1,2,1,Strategic,Standard,21,-0.088,1.104
SI,4/18/2023,93.6,-1.84,5.97,"Semien, Marcus",543760,641745,field_out,hit_into_play,,,,,2,Marcus Semien flies out to right fielder MJ Melendez.   Brad Miller to 3rd.,R,R,R,KC,TEX,X,9,fly_ball,1,1,2023,-0.73,0.79,0.19,3.28,,543543,506702,0,3,Top,210.27,114.69,,,521692,,,6.805142992540162,-136.328032,-2.999983694,-10.53687164,26.180270151991518,-21.87446674,3.32,1.65,294,86.6,30,93.7,2288,6,718522,641745,521692,686469,686681,670032,677951,658668,664728,669004,54.51,0.04,0.046,0,1,0,0,3,20,3,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,203,0.032,-0.445
FS,4/18/2023,89.7,-2.26,5.66,"Isbel, Kyle",664728,543135,field_out,hit_into_play,,,,,9,Kyle Isbel flies out to right fielder Adolis Garcia.,R,L,R,KC,TEX,X,9,fly_ball,2,2,2023,-1.14,0.37,0.56,1.56,,658668,,0,2,Bot,177.98,121.35,,,506702,,,9.390114335046489,-130.3930498,-5.043459646,-14.81599294,22.266726640509198,-27.12702104,3.39,1.65,237,75.4,46,90.4,1806,6.4,718522,543135,506702,663993,543760,673962,677649,543257,608671,666969,54.14,0.111,0.1,0,1,0,0,3,15,6,Split-Finger,1,0,1,0,0,1,1,0,Standard,Strategic,237,-0.037,-0.286
FF,4/18/2023,94.2,1.9,6.17,"Perez, Salvador",521692,656271,field_out,hit_into_play,,,,,9,Salvador Perez flies out to right fielder Adolis Garcia.,R,R,L,KC,TEX,X,9,fly_ball,3,2,2023,0.77,1.27,0.51,2.18,,,,1,8,Bot,164.9,99.47,,,506702,,,-5.392616478,-136.9932309,-7.614285772,10.904083951766859,27.85479630185774,-14.69170365,3.56,1.7,266,97.2,52,95.5,2326,6.9,718522,656271,506702,663993,677649,673962,669701,669352,608671,666969,53.6,0.006,0.006,0,1,0,0,3,72,7,4-Seam Fastball,2,12,2,12,12,2,2,12,Standard,Standard,152,0,-0.207
SI,4/18/2023,96.2,2.06,6.2,"Jung, Josh",673962,607237,field_out,hit_into_play,,,,,4,Josh Jung flies out to center fielder Kyle Isbel.,R,R,L,KC,TEX,X,8,fly_ball,0,0,2023,1.14,1.01,-0.59,2.42,663993,,,2,6,Top,143.03,45.91,,,521692,,,-9.586541023,-139.8337066,-6.840827844,16.92853334760329,26.446663867046983,-17.52090762,3.57,1.74,379,99.1,24,96.8,2117,6.4,718522,607237,521692,686469,686681,670032,677951,658668,664728,669004,54.14,0.486,0.743,0,1,0,0,5,53,1,Sinker,2,8,8,2,8,2,8,2,Standard,Standard,152,0.003,-0.355
SL,4/18/2023,88.1,-1.33,6.01,"Semien, Marcus",543760,672578,home_run,hit_into_play,,,,,6,Marcus Semien homers (4) on a fly ball to left center field.   Brad Miller scores.    Sandy Leon scores.,R,R,R,KC,TEX,X,,fly_ball,1,1,2023,-0.04,0.38,0.28,2.6,,543543,506702,0,6,Top,75.25,37.99,,,521692,,,3.9867472696034056,-128.2888116,-3.000491286,-1.197177074,25.637333963074234,-27.61436854,3.32,1.65,417,104.4,28,88.5,1990,6.4,718522,672578,521692,686469,686681,670032,677951,658668,664728,669004,54.06,0.877,1.717,2,1,0,3,6,49,3,Slider,2,5,5,2,8,2,8,2,Standard,Standard,162,-0.068,2.04
FF,4/18/2023,94.4,1.94,6.12,"Witt Jr., Bobby",677951,656271,field_out,hit_into_play,,,,,1,Bobby Witt Jr.  flies out sharply to left fielder Bubba Thompson.,R,R,L,KC,TEX,X,7,fly_ball,0,0,2023,0.62,1.2,-0.28,2.97,,,,2,7,Bot,44.1,105.96,,,506702,,,-7.228908884,-137.3876553,-5.302140485,9.318586187191649,26.756267874773336,-15.95770053,3.51,1.67,305,103.6,51,96,2211,6.9,718522,656271,506702,663993,543760,673962,677649,669352,608671,666969,53.58,0.026,0.031,0,1,0,0,3,63,1,4-Seam Fastball,2,8,2,8,8,2,2,8,Standard,Strategic,135,-0.001,-0.106
SL,4/18/2023,82.6,2.44,5.92,"García, Adolis",666969,657031,home_run,hit_into_play,,,,,9,Adolis Garcia homers (4) on a fly ball to left field.   Marcus Semien scores.    Travis Jankowski scores.,R,R,L,KC,TEX,X,,fly_ball,2,0,2023,-0.37,0.07,0.28,2.26,,543760,608671,1,8,Top,24.74,71.63,,,521692,,,-4.233607015,-120.4461395,-2.095202002,-2.928439939,19.858452863216982,-31.31135877,3.4,1.75,400,109.7,21,83.7,2109,6.6,718522,657031,521692,686469,686681,670032,677951,658668,664728,669004,53.94,0.943,1.655,2,1,0,3,6,68,3,Slider,2,9,9,2,12,2,12,2,Standard,Standard,263,-0.003,2.121
FS,4/18/2023,88.5,-2.48,5.63,"Perez, Salvador",521692,543135,double,hit_into_play,,,,,8,"Salvador Perez doubles (4) on a fly ball to left fielder Robbie Grossman, deflected by center fielder Travis Jankowski.",R,R,R,KC,TEX,X,8,fly_ball,0,2,2023,-1.22,-0.06,-0.21,1.7,,,,1,1,Bot,85.48,39.68,,,506702,,,8.072984561817481,-128.7373882,-3.414157239,-15.15410739,24.895201849419863,-32.40892197,3.56,1.7,404,98.4,31,89,1745,6.4,718522,543135,506702,663993,543760,673962,677649,543257,608671,666969,54.06,0.309,0.528,1.25,1,1,1,5,7,4,Split-Finger,1,0,1,0,0,1,1,0,Standard,Standard,241,0.036,0.48
SL,4/18/2023,85.7,2.37,5.94,"Lowe, Nathaniel",663993,657031,sac_fly,hit_into_play,,,,,4,Nathaniel Lowe out on a sacrifice fly to left fielder Edward Olivares.   Sandy Leon scores.,R,L,L,KC,TEX,X,7,fly_ball,0,0,2023,-0.43,-0.09,-0.59,2.21,506702,543760,608671,0,8,Top,69.93,92.19,,,521692,,,-6.158447338,-124.793964,-2.442754322,-3.378521175,22.86241555280403,-32.87514499,3.34,1.56,299,84.3,29,86.7,2209,6.7,718522,657031,521692,686469,686681,670032,677951,658668,664728,669004,53.83,0.057,0.059,0,1,0,0,3,67,1,Slider,2,8,8,2,9,2,9,2,Standard,Standard,266,0,-0.42
FF,4/18/2023,96.9,-2.61,5.38,"Melendez, MJ",669004,543135,sac_fly,hit_into_play,,,,,1,MJ Melendez out on a sacrifice fly to left fielder Robbie Grossman.   Bobby Witt Jr.  scores.,R,L,R,KC,TEX,X,7,fly_ball,2,2,2023,-0.94,0.96,-0.71,3.13,677951,,,0,1,Bot,42.99,99.12,,,506702,,,7.259747848452129,-141.0526325,-2.71971077,-14.14555102,29.54397522573632,-18.8687574,3.45,1.71,320,94.1,37,97.7,2334,6.6,718522,543135,506702,663993,543760,673962,677649,543257,608671,666969,53.93,0.057,0.094,0,1,0,0,3,6,5,4-Seam Fastball,0,0,0,0,0,1,1,0,Strategic,Strategic,229,-0.005,-0.233
SI,4/18/2023,93.3,-3.71,3.93,"Semien, Marcus",543760,621016,single,hit_into_play,,,,,6,Marcus Semien singles on a fly ball to right fielder MJ Melendez.,R,R,R,KC,TEX,X,9,fly_ball,1,1,2023,-1.38,0.52,0.53,2.6,,,,0,5,Top,191.03,143.02,,,521692,,,13.894445145061821,-135.2115841,1.224739639888436,-19.84088886,27.55183128971931,-26.29773048,3.32,1.65,217,84.6,45,93.3,2544,6.4,718522,621016,521692,686469,686681,670032,677951,658668,664728,669004,54.15,0.017,0.02,0.9,1,1,0,3,37,3,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,259,-0.037,0.398
FF,4/18/2023,96.6,-2.52,5.51,"Witt Jr., Bobby",677951,543135,triple,hit_into_play,,,,,6,Bobby Witt Jr.  triples (2) on a fly ball to right fielder Adolis Garcia.,R,R,R,KC,TEX,X,9,fly_ball,0,0,2023,-0.81,1.16,0.39,2.56,,,,0,1,Bot,215.88,84.66,,,506702,,,9.632225210712944,-140.3897763,-4.996330112,-12.73162086,29.37224773231288,-15.80553233,3.51,1.67,358,100,24,97.2,2134,6.5,718522,543135,506702,663993,543760,673962,677649,543257,608671,666969,53.98,0.474,0.692,1.6,1,1,2,6,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,232,0.088,0.89
ST,4/17/2023,79.5,-1.25,5.68,"Semien, Marcus",543760,543475,field_out,hit_into_play,,,,,9,Marcus Semien flies out to center fielder Kyle Isbel.,R,R,R,KC,TEX,X,8,fly_ball,3,2,2023,1.34,-0.08,0.68,1.75,,,665750,2,7,Top,117.51,57.54,,,521692,,,1.7276655425897214,-115.8936955,-1.76889433,11.763539871213117,20.970659946555646,-32.78475343,3.31,1.65,354,90.5,32,80.6,2716,6.9,718539,543475,521692,686469,622110,641531,670032,681987,664728,669004,53.6,0.057,0.081,0,1,0,0,3,49,6,Sweeper,0,4,4,0,4,0,4,0,Infield shade,Standard,49,0.005,-0.257
FF,4/17/2023,91.1,-0.98,5.78,"Miller, Brad",543543,543475,field_out,hit_into_play,,,,,12,Brad Miller flies out to center fielder Kyle Isbel.,R,L,R,KC,TEX,X,8,fly_ball,1,0,2023,-0.56,1.22,0.98,2.78,,,,1,7,Top,139.52,55.91,,,521692,,,6.214008783876064,-132.551276,-4.324170346,-7.921590552,27.876964987567064,-17.03546878,3.34,1.55,355,91.7,31,92.3,2179,7,718539,543475,521692,686469,622110,641531,670032,681987,664728,669004,53.52,0.097,0.154,0,1,0,0,3,47,2,4-Seam Fastball,0,4,4,0,4,0,4,0,Strategic,Strategic,219,0.003,-0.194
FF,4/17/2023,92.3,-1.24,5.84,"Grossman, Robbie",543257,543475,field_out,hit_into_play,,,,,3,Robbie Grossman flies out to left fielder Nate Eaton.,R,L,R,KC,TEX,X,7,fly_ball,0,0,2023,-0.62,1.31,0.56,2.7,,,641680,2,6,Top,79.28,81.01,,,521692,,,5.997966415750098,-134.3404199,-5.115031225,-8.75817086,28.19335074683588,-15.32825189,2.94,1.42,314,88.5,36,93.5,2305,6.9,718539,543475,521692,686469,622110,641531,670032,681987,664728,669004,53.56,0.023,0.032,0,1,0,0,3,42,1,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Strategic,214,0.006,-0.241
SI,4/17/2023,89.8,-1.17,5.83,"Jung, Josh",673962,543475,field_out,hit_into_play,,,,,5,Josh Jung flies out to right fielder MJ Melendez.,R,R,R,KC,TEX,X,9,fly_ball,2,1,2023,-0.78,0.87,-0.13,2.85,,,,1,6,Top,177.38,57.02,,,521692,,,4.299662202955911,-130.8255391,-3.336238742,-9.827183135,26.123771870551717,-21.71087444,3.57,1.74,372,99.8,34,91.4,2210,7,718539,543475,521692,686469,622110,641531,670032,681987,664728,669004,53.45,0.377,0.715,0,1,0,0,5,40,4,Sinker,0,4,4,0,4,0,4,0,Standard,Standard,204,0.004,-0.196
FF,4/17/2023,97.9,-1.36,5.56,"Isbel, Kyle",664728,594798,field_out,hit_into_play,,,,,3,Kyle Isbel flies out to center fielder Leody Taveras.,R,L,R,KC,TEX,X,8,fly_ball,0,0,2023,-0.83,1.18,0.43,3.01,,,686469,2,4,Bot,122.36,104.81,,,641680,,,6.795653393711143,-142.5224596,-4.159959566,-12.78401402,30.90072490410517,-15.32876735,3.39,1.65,260,87.1,50,98.9,2522,6.7,718539,594798,641680,663993,543760,673962,669701,543257,665750,608671,53.8,0.009,0.01,0,1,0,0,3,30,1,4-Seam Fastball,0,4,0,4,4,0,0,4,Infield shade,Standard,217,-0.017,-0.241
CU,4/17/2023,78.1,-1.06,5.99,"Lowe, Nathaniel",663993,543475,field_out,hit_into_play,,,,,5,Nathaniel Lowe flies out to center fielder Kyle Isbel.,R,L,R,KC,TEX,X,8,fly_ball,0,1,2023,0.83,-1.52,-0.19,2.39,,,,0,6,Top,81.12,55.94,,,521692,,,0.3306943873444156,-113.6750771,1.9903340806927396,7.101836019,22.544501760545796,-45.92198419,3.34,1.56,370,97.8,32,78.3,2534,6.6,718539,543475,521692,686469,622110,641531,670032,681987,664728,669004,53.9,0.306,0.548,0,1,0,0,5,39,2,Curveball,0,4,4,0,4,0,4,0,Standard,Standard,32,0.007,-0.2
FF,4/17/2023,99.6,-1.21,5.64,"Witt Jr., Bobby",677951,594798,field_out,hit_into_play,,,,,3,Bobby Witt Jr.  flies out to right fielder Travis Jankowski.,R,R,R,KC,TEX,X,9,fly_ball,3,2,2023,-0.66,1.6,0.49,3.26,,681987,,2,3,Bot,181.75,132.68,,,641680,,,6.251441117888437,-144.7982958,-4.898942536,-10.77059443,35.75126308,-8.769348552,3.52,1.66,238,88.2,53,100.1,2623,6.7,718539,594798,641680,663993,543760,673962,669701,543257,665750,608671,53.77,0.014,0.016,0,1,0,0,3,23,6,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,219,-0.023,-0.301
FF,4/17/2023,89.9,-1.18,5.93,"Smith, Josh",669701,543475,field_out,hit_into_play,,,,,2,Josh H.   Smith flies out to center fielder Kyle Isbel.,R,L,R,KC,TEX,X,8,fly_ball,0,0,2023,-0.38,1.44,0.23,2.99,,,,2,4,Top,146.21,59.32,,,521692,,,4.358447269935568,-130.8436109,-4.441823995,-5.254317264,26.077489649458574,-14.87256391,3.02,1.44,349,90.7,36,91.2,2220,7,718539,543475,521692,686469,622110,641531,670032,681987,664728,669004,53.55,0.023,0.031,0,1,0,0,3,26,1,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Strategic,205,0.005,-0.106
FF,4/17/2023,89.7,-1.24,6.03,"Grossman, Robbie",543257,543475,field_out,hit_into_play,,,,,12,Robbie Grossman flies out to right fielder MJ Melendez.,R,L,R,KC,TEX,X,9,fly_ball,0,0,2023,-0.55,1.27,0.27,3.09,,,,1,4,Top,149.36,99.12,,,521692,,,4.957058548196488,-130.6534025,-4.054202396,-7.308466734,25.693054060659357,-16.95518663,2.94,1.42,256,77.8,45,90.9,2170,6.8,718539,543475,521692,686469,622110,641531,670032,681987,664728,669004,53.71,0.043,0.039,0,1,0,0,3,25,1,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Strategic,203,0.006,-0.169
CH,4/17/2023,84.9,-1.21,5.92,"Semien, Marcus",543760,543475,home_run,hit_into_play,,,,,5,Marcus Semien homers (3) on a fly ball to left field.,R,R,R,KC,TEX,X,,fly_ball,1,1,2023,-1.06,0.35,-0.02,2.67,,,,0,3,Top,35.12,58.24,,,521692,,,4.954290300785601,-123.5835526,-2.03480478,-11.82242531,22.644304381141655,-28.35476781,3.31,1.65,412,102.5,26,86.1,1424,6.9,718539,543475,521692,686469,622110,641531,670032,681987,664728,669004,53.61,0.82,1.536,2,1,0,3,6,16,3,Changeup,0,3,3,0,4,0,4,0,Standard,Standard,239,-0.063,1.01
FF,4/17/2023,90.8,-1.18,5.95,"Miller, Brad",543543,543475,field_out,hit_into_play,,,,,12,Brad Miller flies out to center fielder Kyle Isbel.,R,L,R,KC,TEX,X,8,fly_ball,0,0,2023,-0.22,1.63,0.91,3.02,,,,1,2,Top,162.73,88.47,,,521692,,,5.786238907966202,-132.0571349,-4.955824802,-3.86015425,29.054411947170774,-12.20472029,3.34,1.55,289,87.4,45,91.8,2272,7,718539,543475,521692,686469,622110,641531,670032,681987,664728,669004,53.5,0.006,0.005,0,1,0,0,3,11,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Strategic,Strategic,206,0.009,-0.169
FF,4/17/2023,99.6,-1.44,5.67,"Pasquantino, Vinnie",686469,594798,field_out,hit_into_play,,,,,4,Vinnie Pasquantino flies out sharply to right fielder Travis Jankowski.,R,L,R,KC,TEX,X,9,fly_ball,1,1,2023,-0.62,1.41,-0.32,2.38,,,,2,1,Bot,182.77,54.34,,,641680,,,4.555473678085701,-144.9437591,-7.041012822,-9.826013347,32.72359271,-10.79851574,3.5,1.71,383,104.4,36,100.3,2644,6.6,718539,594798,641680,663993,543760,673962,669701,543257,665750,608671,53.88,0.571,1.13,0,1,0,0,6,9,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Standard,207,-0.009,-0.1
SL,4/17/2023,81.4,-1.47,5.97,"Perez, Salvador",521692,600917,field_out,hit_into_play,,,,,12,Salvador Perez flies out to center fielder Leody Taveras.,R,R,R,KC,TEX,X,8,fly_ball,1,1,2023,0.75,0.54,1.04,3.42,,677951,,2,9,Bot,103.26,55.03,,,641680,,,4.155357497,-118.6418,-0.25220961,6.428010659341619,20.519551370370607,-27.19718376,3.55,1.69,360,99.4,39,80.9,2563,5.6,718539,600917,641680,663993,543760,673962,669701,669352,665750,608671,54.86,0.134,0.25,0,1,0,0,3,67,3,Slider,0,4,0,4,4,0,0,4,Standard,Strategic,98,-0.005,-0.298
ST,4/17/2023,80.1,-1.47,5.86,"Jung, Josh",673962,543475,home_run,hit_into_play,,,,,8,Josh Jung homers (3) on a fly ball to left center field.   Marcus Semien scores.    Travis Jankowski scores.,R,R,R,KC,TEX,X,,fly_ball,0,0,2023,1.48,0.04,-0.07,2.26,,543760,608671,1,1,Top,37.47,42.95,,,521692,,,0.287573147,-116.7001761,-1.343215188,13.493878263292363,22.03414355127318,-31.72986066,3.57,1.74,441,108.9,33,80.8,2654,6.7,718539,543475,521692,686469,622110,641531,670032,681987,664728,669004,53.76,0.923,1.857,2,1,0,3,6,4,1,Sweeper,0,0,0,0,3,0,3,0,Standard,Standard,52,-0.222,2.334
CU,4/17/2023,85.7,-1.28,5.78,"Melendez, MJ",669004,594798,field_out,hit_into_play,,,,,4,MJ Melendez flies out to right fielder Travis Jankowski.,R,L,R,KC,TEX,X,9,fly_ball,2,2,2023,0.56,-0.08,-0.43,2.43,,,,1,1,Bot,149.91,104.5,,,641680,,,0.879848236,-124.897916,-1.555249555,5.734266512948596,23.119894886165568,-32.93707923,3.45,1.71,245,92.3,51,86.3,2721,6.4,718539,594798,641680,663993,543760,673962,669701,543257,665750,608671,54.11,0.003,0.004,0,1,0,0,3,8,5,Curveball,0,3,0,3,3,0,0,3,Infield shade,Standard,82,-0.014,-0.148
SI,4/16/2023,91.6,-1.96,5.2,"Pasquantino, Vinnie",686469,657140,field_out,hit_into_play,,,,,1,Vinnie Pasquantino flies out to center fielder Sam Hilliard.,R,L,R,KC,ATL,X,8,fly_ball,0,1,2023,-1.22,0.36,-0.49,2.99,,,,0,6,Bot,96.75,50.02,,,644433,,,6.401588611729688,-133.2888907,-0.530723512,-15.95215019,26.832117733986433,-27.96008627,3.5,1.7,375,99.6,26,92.7,2150,6.8,718551,657140,644433,621566,645277,663586,687093,592696,656541,660670,53.73,0.5,0.81,0,1,0,0,6,44,2,Sinker,1,4,1,4,4,1,1,4,Standard,Standard,241,-0.026,-0.2
KC,4/16/2023,83.3,-1.72,5.46,"Melendez, MJ",669004,657140,field_out,hit_into_play,,,,,4,MJ Melendez flies out to left fielder Eddie Rosario.,R,L,R,KC,ATL,X,7,fly_ball,0,0,2023,0.71,-0.88,-0.35,2.65,,,670032,2,5,Bot,63.17,60.54,,,644433,,,1.7629068874907585,-121.4364795,1.6377584744434528,6.816105032030567,20.87964870321749,-41.38326978,3.44,1.72,375,98.3,28,84.6,2430,6.7,718551,657140,644433,621566,645277,663586,687093,592696,656541,660670,53.76,0.411,0.693,0,1,0,0,6,40,1,Knuckle Curve,1,4,1,4,4,1,1,4,Standard,Standard,52,-0.024,-0.241
FF,4/16/2023,90.7,-1.29,6.14,"Olson, Matt",621566,425844,field_out,hit_into_play,,,,,9,Matt Olson flies out sharply to center fielder Kyle Isbel.,R,L,R,KC,ATL,X,8,fly_ball,3,2,2023,-0.28,1.17,0.54,1.72,,,,2,5,Top,125.32,69.79,,,669004,,,5.156458502998135,-132.091473,-7.747368162,-4.113883213,21.260710001385917,-17.16624528,3.43,1.68,330,106.2,14,91.5,2279,6.2,718551,425844,669004,686469,670032,622110,677951,614177,664728,658668,54.32,0.749,0.791,0,1,0,0,5,36,7,4-Seam Fastball,1,4,4,1,4,1,4,1,Infield shade,Standard,196,0.005,-0.13
CU,4/16/2023,72.5,-1.3,6.17,"Albies, Ozzie",645277,425844,home_run,hit_into_play,,,,,14,Ozzie Albies homers (3) on a fly ball to right field.,R,L,R,KC,ATL,X,,fly_ball,1,0,2023,1.38,-0.89,0.45,1.44,,,,1,4,Top,223.82,81.68,,,669004,,,1.131325148,-105.5303142,-0.490040023,10.045198683771583,19.12363084226936,-38.90883779,3.19,1.64,376,101.7,34,71.6,2476,5.7,718551,425844,669004,686469,670032,622110,677951,614177,664728,658668,54.8,0.474,0.904,2,1,0,3,6,28,2,Curveball,1,3,3,1,4,1,4,1,Infield shade,Standard,58,-0.091,0.975
FF,4/16/2023,90.3,-1.31,6.27,"Murphy, Sean",669221,425844,field_out,hit_into_play,,,,,8,Sean Murphy flies out sharply to left fielder Franmil Reyes.,R,R,R,KC,ATL,X,7,fly_ball,1,2,2023,0,1.32,0.15,1.92,,,,2,3,Top,50.43,68.39,,,669004,,,3.603167216752606,-131.431488,-7.691666414,-0.695067357,24.61059776377687,-15.46858796,3.42,1.66,371,105.5,36,90.1,2350,5.9,718551,425844,669004,686469,670032,622110,677951,614177,664728,658668,54.58,0.643,1.301,0,1,0,0,6,19,5,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,188,0.007,-0.074
CU,4/16/2023,75.8,-1.31,6.15,"Riley, Austin",663586,425844,sac_fly,hit_into_play,,,,,8,Austin Riley out on a sacrifice fly to right fielder Edward Olivares.   Matt Olson scores.,R,R,R,KC,ATL,X,9,fly_ball,0,0,2023,0.87,-1.03,-0.01,1.9,621566,,,1,3,Top,176.06,76.86,,,669004,,,1.1557069227382977,-110.4272814,-0.015947398,6.990340293478775,18.492062005669823,-40.8338971,3.48,1.68,326,97.7,42,75.4,2632,5.8,718551,425844,669004,686469,670032,622110,677951,614177,664728,658668,54.72,0.077,0.142,0,1,0,0,3,18,1,Curveball,0,2,2,0,3,0,3,0,Strategic,Standard,48,-0.021,-0.191
CU,4/16/2023,73.3,-1.57,6,"Tromp, Chadwick",644433,425844,field_out,hit_into_play,,,,,7,Chadwick Tromp flies out to left fielder Franmil Reyes.,R,R,R,KC,ATL,X,7,fly_ball,2,1,2023,1.04,-0.6,-0.59,1.79,,,656541,0,3,Top,77.11,66.74,,,669004,,,0.1876434876445897,-106.8447697,-0.255501446,7.982258363784879,16.584681003559318,-36.98692904,3.34,1.59,337,96.1,40,73.3,2511,6,718551,425844,669004,686469,670032,622110,677951,614177,664728,658668,54.54,0.077,0.141,0,1,0,0,3,15,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,63,0.037,-0.406
